iter	Logloss
360	0.2679416832
361	0.2679226741
362	0.2679137233
363	0.267907677
364	0.2678927235
365	0.267886124
366	0.2678782184
367	0.2678705699
368	0.267859098
369	0.2678422371
370	0.2678288709
371	0.2678139286
372	0.2678052441
373	0.2677910751
374	0.267786853
375	0.2677761047
376	0.2677727993
377	0.2677542132
378	0.2677516748
379	0.2677471105
380	0.26774426
381	0.2677336919
382	0.2677278257
383	0.267714778
384	0.2677036793
385	0.267698826
386	0.2676925551
387	0.2676824989
388	0.2676750494
389	0.2676634698
390	0.2676549015
391	0.267629939
392	0.2676200991
393	0.2676113346
394	0.2676063383
395	0.2675907138
396	0.2675854685
397	0.2675806247
398	0.2675750454
399	0.2675699798
400	0.2675667867
401	0.2675573518
402	0.2675487861
403	0.2675419604
404	0.2675381918
405	0.2675314063
406	0.2675237961
407	0.2675163313
408	0.2675087927
409	0.2674997392
410	0.2674948665
411	0.2674901215
412	0.2674864057
413	0.2674705392
414	0.2674643607
415	0.2674593957
416	0.2674529999
417	0.2674470113
418	0.2674401093
419	0.2674247613
420	0.2674203245
421	0.2674157417
422	0.267412611
423	0.2674050579
424	0.2673997431
425	0.2673959249
426	0.2673848981
427	0.26737537
428	0.2673694629
429	0.2673626884
430	0.2673479404
431	0.2673433983
432	0.267338796
433	0.267333169
434	0.2673274962
435	0.267318655
436	0.2673123831
437	0.2673074635
438	0.2673011737
439	0.2672855939
440	0.2672818447
441	0.2672746229
442	0.2672704969
443	0.2672679754
444	0.2672553623
445	0.2672493499
446	0.267242935
447	0.2672349149
448	0.2672305726
449	0.2672283192
450	0.2672144271
451	0.2672103176
452	0.2672027535
453	0.2671960019
454	0.2671884869
455	0.2671802231
456	0.2671670951
457	0.2671647155
458	0.2671605964
459	0.2671534824
460	0.2671414036
461	0.2671317251
462	0.2671302262
463	0.2671180598
464	0.2671142032
465	0.2671065243
466	0.2671005336
467	0.2670920689
468	0.2670874482
469	0.2670853617
470	0.2670778147
471	0.2670707686
472	0.2670636946
473	0.2670527215
474	0.2670452513
475	0.2670404799
476	0.2670370468
477	0.2670327964
478	0.2670274193
479	0.2670229514
480	0.2670168178
481	0.2670044419
482	0.2669980963
483	0.2669917299
484	0.2669871109
485	0.2669833922
486	0.2669788008
487	0.2669748218
488	0.2669700784
489	0.2669568793
490	0.2669519038
491	0.2669454244
492	0.266935488
493	0.2669307912
494	0.2669260312
495	0.2669216323
496	0.2669166427
497	0.266912024
498	0.2669021726
499	0.2668983001
500	0.266894442
501	0.2668865504
502	0.2668794729
503	0.2668742903
504	0.2668704131
505	0.2668671418
506	0.2668617919
507	0.2668531599
508	0.2668486319
509	0.2668447258
510	0.2668358842
511	0.2668317707
512	0.2668246133
513	0.2668208882
514	0.2668175907
515	0.266811413
516	0.2668064626
517	0.2668002388
518	0.2667963345
519	0.2667844453
520	0.266776105
521	0.266772827
522	0.2667697905
523	0.2667645805
524	0.2667587681
525	0.266749693
526	0.2667466744
527	0.2667424068
528	0.2667386628
529	0.2667301892
530	0.2667253417
531	0.2667207521
532	0.2667169051
533	0.2667100846
534	0.2667043538
535	0.2667011821
536	0.2666972938
537	0.2666938299
538	0.2666863217
539	0.2666804689
540	0.2666745105
541	0.2666740473
542	0.2666681064
543	0.2666639562
544	0.2666568505
545	0.266648975
546	0.2666443319
547	0.2666362293
548	0.2666299126
549	0.2666233391
550	0.266615367
551	0.2666053542
552	0.2666008656
553	0.266600512
554	0.2665957596
555	0.2665902388
556	0.2665841551
557	0.2665767461
558	0.2665716081
559	0.2665674987
560	0.2665608287
561	0.266556196
562	0.2665519349
563	0.2665483225
564	0.2665465237
565	0.2665377915
566	0.2665325516
567	0.2665302205
568	0.2665248981
569	0.2665209797
570	0.2665175832
571	0.2665140112
572	0.2665090563
573	0.2665057759
574	0.2665022093
575	0.2664984761
576	0.2664961735
577	0.2664924183
578	0.2664870522
579	0.2664848742
580	0.266480963
581	0.2664754242
582	0.2664726077
583	0.2664641712
584	0.2664602813
585	0.2664549677
586	0.2664490801
587	0.2664472177
588	0.2664424618
589	0.2664387087
590	0.2664358002
591	0.2664323233
592	0.2664273533
593	0.2664227865
594	0.266420428
595	0.2664159896
596	0.2664106752
597	0.2664074601
598	0.2664010377
599	0.2663967454
600	0.2663934582
601	0.2663857728
602	0.2663820499
603	0.2663770719
604	0.2663703599
605	0.2663678431
606	0.2663632796
607	0.2663575495
608	0.2663539707
609	0.2663522431
610	0.2663488188
611	0.2663446177
612	0.2663378042
613	0.2663307157
614	0.2663271063
615	0.2663218323
616	0.2663175539
617	0.2663138682
618	0.2663099283
619	0.2663068961
620	0.2663028851
621	0.2663006774
622	0.2662972412
623	0.2662912866
624	0.2662864141
625	0.2662825283
626	0.2662814793
627	0.2662766712
628	0.2662742178
629	0.2662713794
630	0.2662683133
631	0.2662671138
632	0.2662633066
633	0.2662595062
634	0.2662571044
635	0.2662546046
636	0.2662542187
637	0.2662518996
638	0.2662480433
639	0.2662440592
640	0.2662375571
641	0.2662327289
642	0.2662303127
643	0.2662262337
644	0.2662195261
645	0.2662137615
646	0.2662077238
647	0.2662049931
648	0.266198402
649	0.266193187
650	0.2661890432
651	0.2661852013
652	0.2661806125
653	0.2661759483
654	0.266172668
655	0.2661685709
656	0.2661648196
657	0.2661594835
658	0.2661557096
659	0.2661550442
660	0.2661505091
661	0.2661457618
662	0.2661400947
663	0.2661360897
664	0.2661323509
665	0.2661303933
666	0.2661288001
667	0.2661242472
668	0.2661203889
669	0.2661161939
670	0.2661122353
671	0.2661103009
672	0.2661059594
673	0.266102705
674	0.266098808
675	0.2660969638
676	0.2660926064
677	0.2660908679
678	0.266086024
679	0.2660840602
680	0.2660807937
681	0.2660738715
682	0.2660703297
683	0.2660658155
684	0.2660620808
685	0.2660585969
686	0.2660561119
687	0.2660521273
688	0.2660487493
689	0.2660435978
690	0.2660389436
691	0.266037298
692	0.2660327721
693	0.266028153
694	0.2660227872
695	0.2660175891
696	0.2660127102
697	0.26600852
698	0.2660065573
699	0.2660024709
700	0.2659963826
701	0.2659920299
702	0.2659891485
703	0.2659848107
704	0.2659801031
705	0.2659794402
706	0.2659755769
707	0.2659712634
708	0.2659674841
709	0.2659636683
710	0.26596154
711	0.2659587852
712	0.2659539541
713	0.2659518887
714	0.265947843
715	0.2659399695
716	0.2659386057
717	0.2659340883
718	0.2659301041
719	0.2659262037
720	0.26592241
721	0.2659195777
722	0.2659176417
723	0.2659142568
724	0.2659092088
725	0.265905768
726	0.2659006965
727	0.2658975632
728	0.2658946292
729	0.2658908334
730	0.2658867599
731	0.2658825609
732	0.2658783327
733	0.2658735916
734	0.2658707476
735	0.2658686175
736	0.2658666173
737	0.2658630006
738	0.2658600807
739	0.2658570545
740	0.2658479146
741	0.2658440007
742	0.2658400165
743	0.2658362714
744	0.2658330409
745	0.2658292507
746	0.2658273764
747	0.2658193929
748	0.2658169046
749	0.2658131032
750	0.2658100794
751	0.2658060525
752	0.2658022432
753	0.2657967536
754	0.2657959571
755	0.2657919785
756	0.2657891105
757	0.2657851753
758	0.2657836345
759	0.2657804017
760	0.2657761019
761	0.2657717705
762	0.2657675771
763	0.2657645531
764	0.2657604789
765	0.2657577125
766	0.2657531261
767	0.2657512845
768	0.2657502396
769	0.2657470763
770	0.2657428131
771	0.2657411043
772	0.2657393963
773	0.2657368282
774	0.2657336917
775	0.2657289056
776	0.2657251777
777	0.265722876
778	0.2657195099
779	0.2657127713
780	0.2657112087
781	0.2657067552
782	0.2657048071
783	0.2657018473
784	0.2656994508
785	0.2656977837
786	0.2656948598
787	0.2656922646
788	0.2656889799
789	0.2656849494
790	0.2656829264
791	0.2656776968
792	0.2656744515
793	0.2656723456
794	0.2656689232
795	0.2656645158
796	0.2656628205
797	0.2656597646
798	0.2656517216
799	0.2656479348
800	0.2656437775
801	0.2656407036
802	0.2656359405
803	0.2656341929
804	0.2656311942
805	0.2656268916
806	0.2656247021
807	0.2656214706
808	0.2656174649
809	0.2656153348
810	0.2656111172
811	0.265606996
812	0.2656051503
813	0.2656035674
814	0.2656001841
815	0.2655948895
816	0.2655932326
817	0.2655904392
818	0.2655869129
819	0.2655843478
820	0.2655827107
821	0.2655814631
822	0.2655770041
823	0.2655733389
824	0.2655678658
825	0.2655650246
826	0.2655608684
827	0.2655574788
828	0.2655536691
829	0.2655497921
830	0.2655476832
831	0.2655431744
832	0.2655401583
833	0.2655373321
834	0.265532194
835	0.2655284152
836	0.2655256637
837	0.2655220544
838	0.2655178844
839	0.2655114175
840	0.2655067826
841	0.2655018683
842	0.2654976248
843	0.2654935853
844	0.2654896553
845	0.2654866023
846	0.2654817281
847	0.2654768327
848	0.2654746175
849	0.2654705782
850	0.2654669074
851	0.2654631462
852	0.2654608853
853	0.2654584854
854	0.2654521225
855	0.2654451601
856	0.2654393028
857	0.2654361263
858	0.2654305384
859	0.2654262238
860	0.2654206698
861	0.2654173776
862	0.2654138974
863	0.2654114921
864	0.2654091525
865	0.265407845
866	0.2654052114
867	0.2654022701
868	0.2653977658
869	0.2653956692
870	0.2653934114
871	0.2653907921
872	0.2653884116
873	0.265384759
874	0.2653809061
875	0.2653775407
876	0.2653748757
877	0.2653718544
878	0.2653670274
879	0.2653637336
880	0.2653615144
881	0.2653578638
882	0.2653557132
883	0.2653521384
884	0.2653479691
885	0.2653440401
886	0.2653401904
887	0.2653363477
888	0.2653331561
889	0.2653291796
890	0.2653250805
891	0.2653235703
892	0.2653188423
893	0.2653127655
894	0.2653088266
895	0.2653048828
896	0.2653021375
897	0.2652987954
898	0.2652969368
899	0.2652957819
900	0.2652925513
901	0.2652885811
902	0.2652838803
903	0.2652777109
904	0.2652744077
905	0.2652698847
906	0.2652671744
907	0.265265151
908	0.2652633799
909	0.2652598009
910	0.2652557892
911	0.2652519386
912	0.2652486425
913	0.2652465713
914	0.2652440582
915	0.2652405127
916	0.2652369974
917	0.265234386
918	0.2652305001
919	0.265229396
920	0.2652258785
921	0.2652214107
922	0.2652183933
923	0.2652141912
924	0.2652100849
925	0.2652086139
926	0.2652064078
927	0.265203313
928	0.2652004703
929	0.2651967545
930	0.2651937485
931	0.2651900719
932	0.2651881888
933	0.2651848866
934	0.2651817327
935	0.2651781958
936	0.265174313
937	0.2651725613
938	0.265169318
939	0.2651673699
940	0.2651661879
941	0.2651613907
942	0.2651568131
943	0.2651558512
944	0.2651523383
945	0.2651499818
946	0.2651483332
947	0.2651442409
948	0.2651419386
949	0.2651384623
950	0.2651347357
951	0.2651326753
952	0.2651292467
953	0.2651255301
954	0.2651244912
955	0.2651207335
956	0.2651174066
957	0.2651139931
958	0.2651111909
959	0.2651065311
960	0.265102947
961	0.2651014773
962	0.2651005413
963	0.2650971798
964	0.265095412
965	0.2650928586
966	0.2650917124
967	0.2650865628
968	0.2650825659
969	0.2650803916
970	0.2650748141
971	0.265070806
972	0.2650689784
973	0.2650658186
974	0.2650627557
975	0.2650589742
976	0.2650556379
977	0.2650524841
978	0.2650498619
979	0.2650453239
980	0.2650408075
981	0.2650375327
982	0.2650352159
983	0.265033298
984	0.2650269592
985	0.2650242445
986	0.2650211188
987	0.2650193635
988	0.2650162518
989	0.2650122409
990	0.2650106828
991	0.2650075954
992	0.2650041244
993	0.2650022335
994	0.2650003731
995	0.2649966373
996	0.2649949663
997	0.2649929059
998	0.2649892303
999	0.2649880293
1000	0.2649847428
1001	0.2649798986
1002	0.2649770908
1003	0.2649750961
1004	0.2649723628
1005	0.2649694827
1006	0.2649656984
1007	0.26496238
1008	0.2649611096
1009	0.2649574422
1010	0.2649574175
1011	0.2649536323
1012	0.2649504532
1013	0.2649490914
1014	0.264947021
1015	0.2649450788
1016	0.2649411149
1017	0.2649383577
1018	0.2649344701
1019	0.2649314914
1020	0.2649282544
1021	0.2649238595
1022	0.2649219132
1023	0.2649186271
1024	0.2649171056
1025	0.2649148947
1026	0.2649109792
1027	0.2649076428
1028	0.2649038138
1029	0.2649004129
1030	0.2648974641
1031	0.2648950005
1032	0.2648939793
1033	0.2648931492
1034	0.2648904268
1035	0.2648858322
1036	0.2648832219
1037	0.2648804802
1038	0.2648797811
1039	0.2648770589
1040	0.2648754919
1041	0.2648718076
1042	0.2648692397
1043	0.2648671423
1044	0.2648646937
1045	0.264861388
1046	0.2648604711
1047	0.2648564424
1048	0.2648545131
1049	0.2648500269
1050	0.2648469042
1051	0.264844014
1052	0.2648400212
1053	0.2648381789
1054	0.2648334772
1055	0.2648322302
1056	0.2648291317
1057	0.2648264319
1058	0.2648221879
1059	0.2648194376
1060	0.2648151845
1061	0.2648131668
1062	0.2648063019
1063	0.2648056375
1064	0.2648014319
1065	0.26479684
1066	0.2647942123
1067	0.2647898596
1068	0.2647880381
1069	0.2647856748
1070	0.2647821538
1071	0.2647797696
1072	0.2647768167
1073	0.2647746206
1074	0.2647713656
1075	0.2647698716
1076	0.2647670588
1077	0.2647640559
1078	0.2647624007
1079	0.2647603532
1080	0.2647580422
1081	0.2647550644
1082	0.2647530175
1083	0.264749367
1084	0.264747708
1085	0.264744456
1086	0.2647419008
1087	0.2647384148
1088	0.2647347128
1089	0.2647314785
1090	0.2647287935
1091	0.2647263979
1092	0.2647232966
1093	0.2647201642
1094	0.2647185679
1095	0.2647175693
1096	0.2647142209
1097	0.264710795
1098	0.2647081896
1099	0.2647040919
1100	0.2647015058
1101	0.264696682
1102	0.2646943044
1103	0.264693151
1104	0.2646902772
1105	0.2646854562
1106	0.2646844814
1107	0.2646799346
1108	0.2646791533
1109	0.2646755751
1110	0.26467273
1111	0.2646692498
1112	0.2646656755
1113	0.2646621052
1114	0.2646576007
1115	0.2646528228
1116	0.2646521259
1117	0.2646489091
1118	0.2646454708
1119	0.264644242
1120	0.2646412503
1121	0.2646391155
1122	0.2646365195
1123	0.2646337218
1124	0.2646309728
1125	0.2646277873
1126	0.2646244693
1127	0.2646235414
1128	0.2646205145
1129	0.2646160989
1130	0.2646141691
1131	0.2646109747
1132	0.264608907
1133	0.2646070041
1134	0.2646033611
1135	0.2645985611
1136	0.2645958355
1137	0.2645949228
1138	0.2645911396
1139	0.2645901635
1140	0.2645867089
1141	0.2645826717
1142	0.2645796982
1143	0.2645784765
1144	0.2645755593
1145	0.2645729045
1146	0.2645714067
1147	0.264568205
1148	0.2645670368
1149	0.2645604364
1150	0.2645585927
1151	0.2645570039
1152	0.2645526687
1153	0.2645496146
1154	0.2645470257
1155	0.2645445928
1156	0.2645425059
1157	0.2645401643
1158	0.264538341
1159	0.2645371541
1160	0.264535124
1161	0.264530729
1162	0.2645276385
1163	0.2645258089
1164	0.2645241076
1165	0.2645223002
1166	0.2645193648
1167	0.2645146578
1168	0.2645108353
1169	0.2645075984
1170	0.2645056477
1171	0.2645029749
1172	0.2644992662
1173	0.264495826
1174	0.2644919493
1175	0.2644905348
1176	0.2644884347
1177	0.2644862046
1178	0.2644854147
1179	0.2644823537
1180	0.2644796764
1181	0.2644773245
1182	0.2644735031
1183	0.2644709849
1184	0.2644684001
1185	0.2644643779
1186	0.2644627558
1187	0.2644620691
1188	0.2644587619
1189	0.2644547174
1190	0.2644528125
1191	0.2644528087
1192	0.2644516087
1193	0.2644496726
1194	0.2644464869
1195	0.2644448878
1196	0.2644401302
1197	0.2644364684
1198	0.2644349514
1199	0.2644299228
1200	0.2644270229
1201	0.2644238075
1202	0.2644200358
1203	0.2644170578
1204	0.2644141045
1205	0.2644131431
1206	0.2644092915
1207	0.2644074309
1208	0.264404487
1209	0.26440267
1210	0.264400745
1211	0.264397297
1212	0.264394033
1213	0.2643919039
1214	0.2643882262
1215	0.264385286
1216	0.2643823903
1217	0.2643789558
1218	0.2643775216
1219	0.2643749069
1220	0.2643733847
1221	0.2643723815
1222	0.264370087
1223	0.2643687245
1224	0.264368127
1225	0.264365341
1226	0.2643612701
1227	0.2643595665
1228	0.2643577842
1229	0.2643531005
1230	0.2643495711
1231	0.2643475516
1232	0.2643454967
