iter	Passed	Remaining
398	73481	153593
399	73678	153435
400	73879	153286
401	74044	153063
402	74214	152847
403	74403	152675
404	74584	152484
405	74772	152307
406	74978	152167
407	75164	151987
408	75350	151806
409	75514	151582
410	75682	151365
411	75825	151097
412	76013	150922
413	76191	150726
414	76351	150495
415	76537	150315
416	76693	150076
417	76899	149935
418	77090	149766
419	77308	149646
420	77499	149476
421	77694	149313
422	77869	149112
423	78061	148942
424	78244	148757
425	78447	148607
426	78654	148467
427	78817	148243
428	78999	148055
429	79208	147917
430	79382	147713
431	79546	147492
432	79756	147355
433	79944	147179
434	80150	147034
435	80319	146822
436	80488	146610
437	80670	146422
438	80842	146216
439	81025	146029
440	81226	145876
441	81402	145677
442	81606	145527
443	81818	145394
444	82026	145250
445	82238	145115
446	82398	144887
447	82574	144689
448	82749	144489
449	82925	144289
450	83141	144160
451	83380	144070
452	83584	143920
453	83850	143874
454	84044	143707
455	84260	143574
456	84465	143424
457	84660	143257
458	84862	143102
459	85092	142991
460	85297	142841
461	85508	142699
462	85695	142517
463	85919	142396
464	86102	142207
465	86286	142021
466	86489	141865
467	86714	141745
468	86947	141637
469	87110	141415
470	87306	141247
471	87498	141072
472	87687	140892
473	87879	140717
474	88087	140569
475	88265	140372
476	88483	140237
477	88665	140046
478	88862	139880
479	89040	139683
480	89244	139526
481	89431	139342
482	89614	139153
483	89804	138974
484	89983	138778
485	90196	138634
486	90359	138415
487	90563	138257
488	90784	138126
489	90987	137966
490	91172	137779
491	91393	137647
492	91627	137534
493	91844	137394
494	92065	137261
495	92238	137056
496	92440	136893
497	92635	136721
498	92812	136521
499	93014	136358
500	93182	136147
501	93358	135946
502	93553	135773
503	93736	135583
504	93922	135396
505	94092	135188
506	94283	135010
507	94507	134877
508	94698	134699
509	94898	134532
510	95102	134372
511	95295	134195
512	95487	134017
513	95683	133844
514	95853	133636
515	96028	133435
516	96239	133283
517	96417	133085
518	96584	132873
519	96784	132706
520	96967	132515
521	97165	132346
522	97346	132153
523	97510	131937
524	97712	131771
525	97912	131604
526	98117	131444
527	98310	131267
528	98487	131068
529	98682	130893
530	98857	130692
531	99014	130468
532	99209	130294
533	99394	130106
534	99596	129940
535	99821	129805
536	100042	129663
537	100237	129488
538	100419	129297
539	100619	129128
540	100811	128949
541	100950	128702
542	101124	128501
543	101316	128321
544	101494	128125
545	101678	127935
546	101890	127781
547	102072	127590
548	102274	127424
549	102468	127247
550	102687	127101
551	102886	126930
552	103068	126739
553	103263	126563
554	103491	126426
555	103668	126229
556	103847	126033
557	104020	125831
558	104224	125666
559	104438	125512
560	104615	125315
561	104795	125120
562	104995	124949
563	105207	124793
564	105410	124626
565	105604	124448
566	105782	124252
567	105975	124073
568	106195	123925
569	106392	123750
570	106586	123573
571	106754	123365
572	106952	123190
573	107120	122983
574	107306	122795
575	107495	122611
576	107669	122411
577	107865	122235
578	108042	122037
579	108222	121843
580	108434	121685
581	108611	121488
582	108792	121295
583	108989	121120
584	109184	120942
585	109371	120756
586	109574	120588
587	109745	120384
588	109919	120183
589	110132	120026
590	110362	119886
591	110566	119718
592	110768	119547
593	110981	119388
594	111164	119198
595	111363	119023
596	111530	118816
597	111718	118630
598	111895	118434
599	112060	118223
600	112251	118041
601	112441	117857
602	112612	117654
603	112793	117461
604	112966	117261
605	113144	117065
606	113325	116872
607	113502	116676
608	113700	116500
609	113892	116319
610	114099	116153
