iter	Passed	Remaining
399	77397	161179
400	77600	161007
401	77785	160796
402	77987	160618
403	78199	160463
404	78384	160252
405	78610	160124
406	78827	159978
407	79035	159815
408	79235	159634
409	79423	159428
410	79648	159297
411	79874	159166
412	80057	158951
413	80266	158788
414	80463	158599
415	80664	158419
416	80852	158214
417	81063	158053
418	81266	157878
419	81462	157689
420	81656	157495
421	81873	157343
422	82076	157168
423	82271	156975
424	82465	156781
425	82683	156632
426	82865	156416
427	83074	156249
428	83266	156052
429	83482	155899
430	83691	155731
431	83879	155527
432	84016	155227
433	84221	155052
434	84404	154839
435	84620	154684
436	84797	154458
437	84985	154255
438	85211	154118
439	85415	153942
440	85715	153937
441	86044	153984
442	86230	153773
443	86419	153570
444	86647	153433
445	86851	153255
446	87048	153065
447	87236	152858
448	87449	152695
449	87685	152572
450	87867	152356
451	88066	152167
452	88268	151986
453	88421	151718
454	88598	151493
455	88788	151291
456	89001	151126
457	89191	150924
458	89382	150723
459	89588	150547
460	89791	150366
461	89990	150178
462	90177	149971
463	90438	149885
464	90644	149710
465	90827	149495
466	91032	149316
467	91244	149149
468	91448	148969
469	91672	148821
470	91889	148661
471	92081	148461
472	92287	148284
473	92507	148128
474	92708	147943
475	92898	147739
476	93098	147551
477	93288	147349
478	93471	147134
479	93701	146994
480	93895	146797
481	94109	146631
482	94302	146433
483	94522	146275
484	94746	146124
485	94960	145957
486	95157	145764
487	95360	145581
488	95614	145474
489	95785	145241
490	96008	145087
491	96201	144888
492	96403	144702
493	96590	144493
494	96808	144333
495	97025	144169
496	97222	143974
497	97415	143775
498	97584	143540
499	97791	143362
500	98022	143217
501	98209	143009
502	98424	142842
503	98610	142633
504	98793	142419
505	98973	142200
506	99186	142029
507	99366	141812
508	99578	141639
509	99766	141434
510	99934	141199
511	100150	141031
512	100332	140816
513	100541	140640
514	100727	140432
515	100952	140277
516	101120	140042
517	101323	139857
518	101495	139629
519	101689	139431
520	101903	139262
521	102065	139019
522	102262	138826
523	102401	138554
524	102597	138359
525	102808	138185
526	103012	138002
527	103185	137776
528	103394	137598
529	103585	137397
530	103801	137229
531	103985	137018
532	104183	136826
533	104372	136622
534	104582	136446
535	104796	136274
536	104977	136060
537	105175	135867
538	105384	135690
539	105598	135517
540	105788	135315
541	105985	135121
542	106201	134951
543	106399	134759
544	106597	134567
545	106767	134339
546	106957	134137
547	107160	133951
548	107379	133784
549	107577	133591
550	107778	133402
551	107996	133234
552	108212	133064
553	108407	132867
554	108620	132693
555	108809	132489
556	109032	132326
557	109224	132126
558	109431	131943
559	109624	131744
560	109805	131531
561	110009	131345
562	110231	131181
563	110457	131021
564	110651	130823
565	110868	130652
566	111085	130481
567	111323	130334
568	111515	130134
569	111736	129967
570	111931	129770
571	112135	129583
572	112330	129385
573	112542	129208
574	112753	129029
575	112952	128836
576	113165	128659
577	113380	128485
578	113582	128294
579	113757	128075
580	113941	127865
581	114104	127632
582	114300	127436
583	114492	127235
584	114699	127052
585	114935	126900
586	115107	126676
587	115316	126495
588	115519	126306
589	115714	126108
590	115924	125928
591	116117	125729
592	116328	125548
593	116537	125366
594	116740	125177
595	116907	124949
596	117097	124747
597	117299	124557
598	117521	124388
599	117748	124224
600	117935	124018
601	118125	123815
602	118336	123634
603	118533	123440
604	118744	123259
605	118956	123078
606	119154	122883
607	119373	122710
608	119553	122498
609	119737	122289
610	119950	122109
611	120137	121904
612	120344	121719
613	120547	121529
614	120730	121319
615	120912	121108
616	121119	120923
617	121308	120719
618	121517	120536
619	121735	120361
620	121972	120205
621	122164	120003
622	122367	119813
623	122563	119617
624	122763	119424
625	122942	119210
626	123154	119029
627	123294	118778
628	123513	118604
629	123704	118402
630	123924	118229
631	124141	118052
632	124340	117858
633	124537	117662
634	124728	117460
635	124947	117285
636	125187	117129
637	125410	116958
638	125642	116794
639	125850	116608
640	126046	116410
641	126230	116202
642	126440	116018
643	126662	115845
644	126876	115664
645	127088	115481
646	127268	115269
647	127487	115092
648	127682	114894
649	127902	114718
650	128110	114532
651	128321	114347
652	128537	114167
653	128752	113987
654	128953	113793
655	129168	113613
656	129381	113430
657	129581	113236
658	129796	113055
659	129982	112848
660	130202	112671
661	130411	112484
662	130606	112286
663	130819	112103
664	131005	111896
665	131189	111688
666	131362	111470
667	131541	111258
668	131763	111083
669	131947	110875
670	132159	110690
671	132359	110496
672	132566	110308
673	132780	110125
674	132959	109913
675	133148	109709
676	133344	109511
677	133527	109303
678	133744	109122
679	133954	108936
680	134133	108724
681	134319	108518
682	134512	108319
683	134721	108131
684	134927	107941
685	135156	107770
686	135363	107581
687	135577	107397
688	135787	107211
689	135975	107006
690	136156	106797
691	136352	106599
692	136539	106394
693	136723	106187
694	136935	106002
695	137148	105817
696	137354	105627
697	137571	105445
698	137812	105281
699	138016	105089
700	138249	104919
701	138437	104715
702	138652	104532
703	138837	104325
704	139057	104145
705	139263	103954
706	139489	103778
707	139683	103579
708	139882	103382
709	140119	103214
710	140321	103020
711	140548	102845
712	140775	102669
713	140991	102485
714	141162	102268
715	141375	102082
716	141604	101907
717	141792	101703
718	141993	101508
719	142186	101307
720	142374	101103
721	142556	100895
722	142782	100718
723	143032	100557
724	143249	100373
725	143475	100195
726	143692	100011
727	143912	99829
728	144135	99649
729	144335	99453
730	144527	99251
731	144740	99064
732	144961	98882
733	145151	98679
734	145360	98488
735	145572	98300
736	145786	98114
737	145975	97910
738	146159	97703
739	146372	97516
740	146596	97335
741	146796	97138
742	146985	96935
743	147206	96752
744	147395	96549
745	147575	96339
746	147778	96144
747	147961	95937
748	148234	95788
749	148461	95609
750	148651	95406
751	148874	95224
752	149084	95034
753	149266	94825
754	149428	94605
755	149618	94402
756	149801	94194
757	149980	93985
758	150194	93797
759	150405	93607
760	150620	93420
761	150806	93215
762	150985	93005
763	151204	92820
764	151412	92628
765	151601	92425
766	151813	92236
767	152016	92041
768	152231	91853
769	152402	91639
770	152615	91450
771	152827	91260
772	153023	91062
773	153217	90861
774	153448	90683
775	153659	90492
776	153873	90304
777	154088	90116
778	154301	89926
779	154479	89716
780	154663	89510
781	154853	89308
782	155041	89104
783	155254	88914
784	155484	88735
785	155688	88540
786	155909	88355
787	156089	88146
788	156302	87957
789	156508	87763
790	156745	87587
791	156954	87395
792	157148	87194
793	157369	87009
794	157572	86813
795	157785	86623
796	157973	86419
797	158195	86234
798	158352	86013
799	158529	85803
800	158771	85629
801	158985	85440
802	159199	85249
803	159418	85063
804	159635	84874
805	159832	84675
806	160041	84482
807	160242	84286
808	160448	84091
809	160660	83900
810	160870	83708
811	161076	83513
812	161292	83324
813	161484	83122
814	161686	82926
815	161906	82738
816	162138	82557
817	162362	82372
818	162583	82184
819	162802	81997
820	162988	81791
821	163190	81595
822	163409	81406
823	163606	81207
824	163842	81027
825	164053	80834
826	164274	80647
827	164490	80457
828	164711	80269
829	164937	80084
830	165129	79882
831	165349	79693
832	165566	79503
833	165781	79312
834	165985	79116
835	166169	78910
836	166356	78706
837	166572	78515
838	166773	78317
839	166980	78122
840	167220	77943
841	167470	77768
842	167702	77584
843	167899	77384
844	168103	77188
845	168318	76996
846	168532	76804
847	168740	76609
848	168953	76416
849	169213	76245
850	169401	76041
851	169614	75848
852	169759	75625
853	169945	75420
854	170143	75221
855	170357	75029
856	170573	74837
857	170762	74634
858	170991	74448
859	171180	74244
860	171347	74031
861	171564	73840
862	171782	73649
863	171975	73448
864	172171	73247
865	172373	73049
866	172604	72864
867	172823	72673
868	173045	72483
869	173228	72278
870	173438	72083
871	173677	71901
872	173875	71701
873	174089	71508
874	174293	71310
875	174500	71114
876	174726	70926
877	174954	70738
878	175161	70542
879	175373	70348
880	175569	70148
881	175801	69961
882	176013	69767
883	176208	69566
884	176387	69359
885	176600	69165
886	176795	68964
887	177014	68772
888	177210	68571
889	177396	68367
890	177604	68171
891	177819	67977
892	178030	67783
893	178220	67580
894	178415	67379
895	178589	67170
896	178805	66977
897	179032	66788
898	179242	66592
899	179454	66398
900	179699	66215
901	179899	66016
902	180112	65821
903	180323	65626
904	180498	65418
905	180690	65216
906	180879	65012
907	181096	64819
908	181312	64626
909	181523	64430
910	181734	64235
911	181954	64043
912	182166	63847
913	182377	63652
914	182578	63453
915	182768	63250
916	182982	63056
917	183166	62851
918	183391	62660
919	183605	62465
920	183812	62268
921	183998	62064
922	184194	61863
923	184405	61668
924	184590	61463
925	184845	61282
926	185047	61083
927	185271	60891
928	185464	60690
929	185661	60489
930	185871	60293
931	186044	60085
932	186229	59880
933	186441	59685
934	186656	59490
935	186865	59293
936	187028	59082
937	187249	58889
938	187444	58688
939	187680	58500
940	187894	58305
941	188100	58107
942	188329	57916
943	188554	57724
944	188770	57530
945	188990	57336
946	189218	57145
947	189413	56943
948	189654	56756
949	189875	56562
950	190140	56382
951	190368	56190
952	190589	55996
953	190811	55803
954	191019	55605
955	191254	55415
956	191480	55223
957	191693	55026
958	191900	54828
959	192121	54634
960	192353	54443
961	192582	54251
962	192786	54052
963	192970	53847
964	193139	53638
965	193351	53441
966	193565	53245
967	193763	53044
968	193931	52835
969	194145	52639
970	194356	52442
971	194538	52237
972	194740	52037
973	194931	51835
